type,tickOffset,tickLength,valueRaw,valuePretty,canonical,density
ticksPerQuarter,0,0,480,480,,
keySignature,0,0,3:0,A Major,,
timeSignature,0,0,1:4,1/4,,
setTempo,0,0,800000,75,,
noteOn,0,239,73:49,C#5,Db5,0.4564
noteOn,0,239,69:49,A4,A4,0.4564
noteOn,0,479,45:49,A2,A2,0.4564
noteOn,0,479,52:49,E3,E3,0.4564
noteOn,240,239,71:49,B4,B4,0.3195
noteOn,240,239,68:49,G#4,Ab4,0.3195
timeSignature,480,0,3:4,3/4,,
noteOn,480,0,66:49,F#4,Gb4,0.2739
noteOn,480,959,74:49,D5,D5,0.2739
noteOn,480,959,66:49,F#4,Gb4,0.2739
noteOn,480,479,33:49,A1,A1,0.2739
noteOn,720,239,62:49,D4,D4,0.1369
noteOn,960,239,57:49,A3,A3,0.2739
noteOn,1200,239,54:49,F#3,Gb3,0.3195
noteOn,1440,239,73:49,C#5,Db5,0.4108
noteOn,1440,239,69:49,A4,A4,0.4108
noteOn,1440,479,45:49,A2,A2,0.4108
noteOn,1440,479,50:49,D3,D3,0.4108
noteOn,1680,239,71:49,B4,B4,0.3195
noteOn,1680,239,68:49,G#4,Ab4,0.3195
noteOn,1920,0,66:49,F#4,Gb4,0.2739
noteOn,1920,959,66:49,F#4,Gb4,0.2739
noteOn,1920,239,33:49,A1,A1,0.2739
noteOn,1983,895,81:49,A5,A5,0.1369
noteOn,2160,239,50:49,D3,D3,0.1369
noteOn,2400,239,45:49,A2,A2,0.2282
noteOn,2640,239,42:49,F#2,Gb2,0.2282
noteOn,2880,359,69:49,A4,A4,0.5021
noteOn,2880,479,66:49,F#4,Gb4,0.5021
noteOn,2880,239,38:49,D2,D2,0.5021
noteOn,3120,239,50:49,D3,D3,0.4108
noteOn,3240,119,71:49,B4,B4,0.4108
noteOn,3360,359,71:49,B4,B4,0.5934
noteOn,3360,479,64:49,E4,E4,0.5934
noteOn,3360,479,68:49,G#4,Ab4,0.5934
noteOn,3360,239,50:49,D3,D3,0.5934
noteOn,3360,239,52:49,E3,E3,0.5934
noteOn,3360,239,56:49,G#3,Ab3,0.5934
noteOn,3600,239,59:49,B3,B3,0.3651
noteOn,3720,119,76:49,E5,E5,0.3195
noteOn,3840,479,76:49,E5,E5,0.4108
noteOn,3840,479,64:49,E4,E4,0.4108
noteOn,3840,479,69:49,A4,A4,0.4108
noteOn,3840,239,49:49,C#3,Db3,0.4108
noteOn,3840,239,52:49,E3,E3,0.4108
noteOn,4080,239,57:49,A3,A3,0.2282
noteOn,4320,479,74:49,D5,D5,0.3195
noteOn,4320,479,66:49,F#4,Gb4,0.3195
noteOn,4320,239,35:49,B1,B1,0.3195
noteOn,4560,239,50:49,D3,D3,0.2282
noteOn,4800,479,69:49,A4,A4,0.3651
noteOn,4800,479,61:49,C#4,Db4,0.3651
noteOn,4800,239,40:49,E2,E2,0.3651
noteOn,5040,239,52:49,E3,E3,0.2739
noteOn,5280,479,68:49,G#4,Ab4,0.4108
noteOn,5280,479,59:49,B3,B3,0.4108
noteOn,5280,0,52:49,E3,E3,0.4108
noteOn,5280,479,52:49,E3,E3,0.4108
noteOn,5520,239,54:49,F#3,Gb3,0.2739
noteOn,5760,239,73:49,C#5,Db5,0.4108
noteOn,5760,479,64:49,E4,E4,0.4108
noteOn,5760,479,55:49,G3,G3,0.4108
noteOn,5760,479,52:49,E3,E3,0.4108
noteOn,6000,239,71:49,B4,B4,0.2739
noteOn,6240,0,69:49,A4,A4,0.2739
noteOn,6240,959,74:49,D5,D5,0.2739
noteOn,6240,959,69:49,A4,A4,0.2739
noteOn,6240,479,42:49,F#2,Gb2,0.2739
noteOn,6480,239,62:49,D4,D4,0.1369
noteOn,6720,239,57:49,A3,A3,0.2739
noteOn,6960,239,54:49,F#3,Gb3,0.2739
noteOn,7200,239,73:49,C#5,Db5,0.4564
noteOn,7200,479,64:49,E4,E4,0.4564
noteOn,7200,479,69:49,A4,A4,0.4564
noteOn,7200,479,40:49,E2,E2,0.4564
noteOn,7440,239,71:49,B4,B4,0.3195
noteOn,7680,959,81:49,A5,A5,0.3651
